slot_id,city,area,parking_type,latitude,longitude,timestamp,year,month,day,hour,day_of_week,is_weekend,season,time_category,weather,is_event,demand_score,occupancy_rate,base_price,is_ev_charging,is_handicap,dynamic_price
Trichy-Palakarai-00248,Trichy,Palakarai,commercial,10.781108,78.705039,2024-12-10T09:29:55.713844,2024,12,10,9,1,0,winter,morning,cloudy,0,100.0,0.8760602243521438,47.94,0,0,143.82
Trichy-Palakarai-00248,Trichy,Palakarai,commercial,10.781108,78.705039,2025-02-22T22:04:55.713844,2025,2,22,22,5,1,winter,night,rainy,0,67.84613204100063,0.7372193258147629,47.94,0,0,143.82
Trichy-Chathiram Bus Stand-00539,Trichy,Chathiram Bus Stand,street,10.818553,78.721238,2025-08-01T08:18:55.713844,2025,8,1,8,4,0,monsoon,morning,stormy,0,60.08590071622503,0.45641315899830176,51.43,0,0,154.29
Trichy-Chathiram Bus Stand-00539,Trichy,Chathiram Bus Stand,street,10.818553,78.721238,2025-06-28T09:57:55.713844,2025,6,28,9,5,1,monsoon,morning,stormy,0,69.96369684187565,0.5939304031582595,51.43,0,0,154.29
Trichy-Chathiram Bus Stand-00539,Trichy,Chathiram Bus Stand,street,10.818553,78.721238,2025-07-02T12:49:55.713844,2025,7,2,12,2,0,monsoon,afternoon,cloudy,0,55.706813683782876,0.6144543704741793,51.43,0,0,115.21
Trichy-Chathiram Bus Stand-00539,Trichy,Chathiram Bus Stand,street,10.818553,78.721238,2025-01-03T04:59:55.713844,2025,1,3,4,4,0,winter,night,cloudy,1,18.33153758501611,0.10620774035728518,51.43,0,0,74.44
Trichy-Chathiram Bus Stand-00539,Trichy,Chathiram Bus Stand,street,10.818553,78.721238,2025-04-25T02:45:55.713844,2025,4,25,2,4,0,spring,night,clear,0,21.20062453543079,0.18715102062149755,51.43,0,0,54.64
Trichy-Chathiram Bus Stand-00539,Trichy,Chathiram Bus Stand,street,10.818553,78.721238,2025-10-21T19:43:55.713844,2025,10,21,19,1,0,autumn,evening,rainy,0,74.10405176254358,0.6058095194827116,51.43,0,0,154.29
Trichy-Chathiram Bus Stand-00539,Trichy,Chathiram Bus Stand,street,10.818553,78.721238,2025-01-13T01:07:55.713844,2025,1,13,1,0,0,winter,night,clear,0,18.40702273779834,0.25530851514457625,51.43,0,0,46.45
Trichy-Chathiram Bus Stand-00539,Trichy,Chathiram Bus Stand,street,10.818553,78.721238,2024-11-27T19:34:55.713844,2024,11,27,19,2,0,autumn,evening,cloudy,0,62.42205394795987,0.48468768296639636,51.43,0,0,148.26
Trichy-Chathiram Bus Stand-00539,Trichy,Chathiram Bus Stand,street,10.818553,78.721238,2025-09-13T03:31:55.713844,2025,9,13,3,5,1,autumn,night,clear,0,21.886827621535524,0.2944460783344564,51.43,0,0,47.13
Trichy-Chathiram Bus Stand-00539,Trichy,Chathiram Bus Stand,street,10.818553,78.721238,2024-12-05T06:26:55.713844,2024,12,5,6,3,0,winter,morning,clear,0,37.2468177391399,0.48109600645261685,51.43,0,0,87.79
Trichy-Chathiram Bus Stand-00539,Trichy,Chathiram Bus Stand,street,10.818553,78.721238,2025-09-14T20:18:55.713844,2025,9,14,20,6,1,autumn,evening,clear,0,40.98158714461438,0.36692284876310255,51.43,0,0,79.9
Trichy-Chathiram Bus Stand-00539,Trichy,Chathiram Bus Stand,street,10.818553,78.721238,2025-05-21T16:02:55.713844,2025,5,21,16,2,0,spring,afternoon,clear,0,52.06050596597369,0.618043116986283,51.43,0,0,104.89
Trichy-Chathiram Bus Stand-00539,Trichy,Chathiram Bus Stand,street,10.818553,78.721238,2025-07-24T04:36:55.713844,2025,7,24,4,3,0,monsoon,night,rainy,0,17.56577259070979,0.05289148666065767,51.43,0,0,48.11
Trichy-Chathiram Bus Stand-00539,Trichy,Chathiram Bus Stand,street,10.818553,78.721238,2025-09-28T03:32:55.713844,2025,9,28,3,6,1,autumn,night,clear,0,10.841076583959287,0.03505570272902875,51.43,0,0,30.77
Trichy-Chathiram Bus Stand-00539,Trichy,Chathiram Bus Stand,street,10.818553,78.721238,2024-12-03T18:02:55.713844,2024,12,3,18,1,0,winter,evening,clear,0,76.77109300404507,0.8185021515241216,51.43,0,0,154.29
Trichy-Thillai Nagar-01215,Trichy,Thillai Nagar,residential,10.802683,78.685055,2024-12-11T00:08:55.713844,2024,12,11,0,2,0,winter,night,clear,0,17.120252648574354,0.24216150733898714,19.92,1,0,17.28
Trichy-Thillai Nagar-01215,Trichy,Thillai Nagar,residential,10.802683,78.685055,2024-11-08T20:01:55.713844,2024,11,8,20,4,0,autumn,evening,clear,0,26.84315134961483,0.1939291809455584,19.92,1,0,36.89
Trichy-Thillai Nagar-01215,Trichy,Thillai Nagar,residential,10.802683,78.685055,2025-06-01T06:36:55.713844,2025,6,1,6,6,1,monsoon,morning,clear,0,24.938282535974096,0.34206914604104954,19.92,1,0,16.92
Trichy-Thillai Nagar-01215,Trichy,Thillai Nagar,residential,10.802683,78.685055,2025-03-02T18:22:55.713844,2025,3,2,18,6,1,spring,evening,cloudy,0,32.43324049001116,0.2612289267095019,19.92,1,0,28.37
Trichy-Thillai Nagar-01215,Trichy,Thillai Nagar,residential,10.802683,78.685055,2025-09-19T06:44:55.713844,2025,9,19,6,4,0,autumn,morning,cloudy,0,17.795827568414172,0.10648735942373858,19.92,1,0,27.6
Trichy-Thillai Nagar-01215,Trichy,Thillai Nagar,residential,10.802683,78.685055,2025-06-05T03:33:55.713844,2025,6,5,3,3,0,monsoon,night,clear,0,6.914812546048375,0.03237957965473519,19.92,1,0,12.31
Trichy-Thillai Nagar-01215,Trichy,Thillai Nagar,residential,10.802683,78.685055,2025-09-04T13:23:55.713844,2025,9,4,13,3,0,autumn,afternoon,clear,0,23.30056082917276,0.37233330302267675,19.92,1,0,31.72
Trichy-Thillai Nagar-01215,Trichy,Thillai Nagar,residential,10.802683,78.685055,2025-10-21T01:16:55.713844,2025,10,21,1,1,0,autumn,night,clear,0,7.37991854089583,0.13864346103898895,19.92,1,0,13.69
Trichy-Thillai Nagar-01215,Trichy,Thillai Nagar,residential,10.802683,78.685055,2025-04-28T01:26:55.713844,2025,4,28,1,0,0,spring,night,rainy,0,0.3726747027745487,0.0,19.92,1,0,17.02
Trichy-Thillai Nagar-01215,Trichy,Thillai Nagar,residential,10.802683,78.685055,2025-09-30T10:51:55.713844,2025,9,30,10,1,0,autumn,morning,clear,0,29.846168152794036,0.20340656404681673,19.92,1,0,23.21
Trichy-Thillai Nagar-01215,Trichy,Thillai Nagar,residential,10.802683,78.685055,2025-09-30T02:56:55.713844,2025,9,30,2,1,0,autumn,night,rainy,0,17.492627562624218,0.09012652600495855,19.92,1,0,19.66
Trichy-Thillai Nagar-01215,Trichy,Thillai Nagar,residential,10.802683,78.685055,2025-03-25T15:25:55.713844,2025,3,25,15,1,0,spring,afternoon,rainy,0,21.550584256367564,0.18997493573267335,19.92,1,0,28.88
Trichy-Thillai Nagar-01215,Trichy,Thillai Nagar,residential,10.802683,78.685055,2025-07-02T10:49:55.713844,2025,7,2,10,2,0,monsoon,morning,stormy,0,32.22570776231165,0.31864639753436463,19.92,1,0,37.01
Trichy-Thillai Nagar-01215,Trichy,Thillai Nagar,residential,10.802683,78.685055,2025-03-13T16:50:55.713844,2025,3,13,16,3,0,spring,afternoon,clear,0,34.07163332805348,0.43675484556773264,19.92,1,0,28.21
Trichy-Thillai Nagar-01215,Trichy,Thillai Nagar,residential,10.802683,78.685055,2025-04-08T18:48:55.713844,2025,4,8,18,1,0,spring,evening,cloudy,0,37.75754940101638,0.25970685391175097,19.92,1,0,38.52
Trichy-Chathiram Bus Stand-00059,Trichy,Chathiram Bus Stand,street,10.811077,78.713797,2025-05-22T17:08:55.713844,2025,5,22,17,3,0,spring,evening,clear,0,73.73309624148187,0.8435853634086192,52.49,0,0,157.47
Trichy-Chathiram Bus Stand-00059,Trichy,Chathiram Bus Stand,street,10.811077,78.713797,2025-06-10T05:16:55.713844,2025,6,10,5,1,0,monsoon,night,rainy,1,15.939719382993454,0.10561124718935756,52.49,0,0,64.61
Trichy-Chathiram Bus Stand-00059,Trichy,Chathiram Bus Stand,street,10.811077,78.713797,2025-02-21T22:39:55.713844,2025,2,21,22,4,0,winter,night,cloudy,1,73.9121470199741,0.6650928064035934,52.49,0,0,157.47
Trichy-Chathiram Bus Stand-00059,Trichy,Chathiram Bus Stand,street,10.811077,78.713797,2025-01-18T01:50:55.713844,2025,1,18,1,5,1,winter,night,clear,0,8.424076286803876,0.11518957161147769,52.49,0,0,48.18
Trichy-Chathiram Bus Stand-00059,Trichy,Chathiram Bus Stand,street,10.811077,78.713797,2025-06-30T19:28:55.713844,2025,6,30,19,0,0,monsoon,evening,rainy,0,68.12808245664822,0.6098356778474289,52.49,0,0,157.47
Trichy-Chathiram Bus Stand-00059,Trichy,Chathiram Bus Stand,street,10.811077,78.713797,2024-12-08T16:58:55.713844,2024,12,8,16,6,1,winter,afternoon,cloudy,0,38.613815282687874,0.3546701201827438,52.49,0,0,67.6
Trichy-Chathiram Bus Stand-00059,Trichy,Chathiram Bus Stand,street,10.811077,78.713797,2025-10-29T22:00:55.713844,2025,10,29,22,2,0,autumn,night,cloudy,0,44.607915894559696,0.3674755290921021,52.49,0,0,111.53
Trichy-Chathiram Bus Stand-00059,Trichy,Chathiram Bus Stand,street,10.811077,78.713797,2025-09-25T19:25:55.713844,2025,9,25,19,3,0,autumn,evening,clear,0,61.84618133886797,0.5242979068216103,52.49,0,0,151.3
Trichy-Chathiram Bus Stand-00059,Trichy,Chathiram Bus Stand,street,10.811077,78.713797,2025-06-21T09:22:55.713844,2025,6,21,9,5,1,monsoon,morning,rainy,0,62.04303489438162,0.5848703423611883,52.49,0,0,157.47
Trichy-Chathiram Bus Stand-00059,Trichy,Chathiram Bus Stand,street,10.811077,78.713797,2025-10-31T01:13:55.713844,2025,10,31,1,4,0,autumn,night,clear,0,16.3896015960746,0.20864289747619907,52.49,0,0,53.95
Trichy-Chathiram Bus Stand-00059,Trichy,Chathiram Bus Stand,street,10.811077,78.713797,2025-05-27T14:47:55.713844,2025,5,27,14,1,0,spring,afternoon,clear,0,38.604443055119646,0.40580854880326755,52.49,0,0,81.69
Trichy-Chathiram Bus Stand-00059,Trichy,Chathiram Bus Stand,street,10.811077,78.713797,2025-02-02T20:09:55.713844,2025,2,2,20,6,1,winter,evening,cloudy,0,49.1215628568723,0.5417340174620245,52.49,0,0,93.86
Trichy-Chathiram Bus Stand-00059,Trichy,Chathiram Bus Stand,street,10.811077,78.713797,2025-07-16T11:47:55.713844,2025,7,16,11,2,0,monsoon,morning,cloudy,0,44.921866370624144,0.5349473349359912,52.49,0,0,76.51
Trichy-Chathiram Bus Stand-00059,Trichy,Chathiram Bus Stand,street,10.811077,78.713797,2025-01-08T15:51:55.713844,2025,1,8,15,2,0,winter,afternoon,cloudy,0,51.37420172789645,0.5258416501836675,52.49,0,0,96.96
Trichy-Chathiram Bus Stand-00059,Trichy,Chathiram Bus Stand,street,10.811077,78.713797,2024-12-14T10:49:55.713844,2024,12,14,10,5,1,winter,morning,rainy,0,46.091696200268174,0.43427025373451983,52.49,0,0,132.7
Trichy-Airport Area-00371,Trichy,Airport Area,airport,10.756743,78.703295,2025-02-06T11:15:55.713844,2025,2,6,11,3,0,winter,morning,clear,0,100.0,1.0,85.16,0,0,255.48
Trichy-Airport Area-00371,Trichy,Airport Area,airport,10.756743,78.703295,2025-01-27T04:21:55.713844,2025,1,27,4,0,0,winter,night,cloudy,0,24.424902309736623,0.37461352926583485,85.16,0,0,234.49
Trichy-Airport Area-00371,Trichy,Airport Area,airport,10.756743,78.703295,2025-05-01T03:38:55.713844,2025,5,1,3,3,0,spring,night,cloudy,0,32.885824211437566,0.2709281113317797,85.16,0,0,191.18
Trichy-Airport Area-00371,Trichy,Airport Area,airport,10.756743,78.703295,2025-09-28T12:20:55.713844,2025,9,28,12,6,1,autumn,afternoon,clear,0,100.0,0.8583348825605351,85.16,0,0,255.48
Trichy-Airport Area-00371,Trichy,Airport Area,airport,10.756743,78.703295,2025-07-07T15:43:55.713844,2025,7,7,15,0,0,monsoon,afternoon,rainy,0,99.30919369288243,1.0,85.16,0,0,255.48
Trichy-Airport Area-00371,Trichy,Airport Area,airport,10.756743,78.703295,2025-04-15T21:48:55.713844,2025,4,15,21,1,0,spring,night,cloudy,0,100.0,1.0,85.16,0,0,255.48
Trichy-Airport Area-00371,Trichy,Airport Area,airport,10.756743,78.703295,2025-01-06T15:28:55.713844,2025,1,6,15,0,0,winter,afternoon,clear,0,100.0,0.924796863647763,85.16,0,0,255.48
Trichy-Airport Area-00371,Trichy,Airport Area,airport,10.756743,78.703295,2024-11-30T04:34:55.713844,2024,11,30,4,5,1,autumn,night,clear,0,22.9319784643733,0.22563929525319268,85.16,0,0,195.74
Trichy-Airport Area-00371,Trichy,Airport Area,airport,10.756743,78.703295,2025-06-01T08:25:55.713844,2025,6,1,8,6,1,monsoon,morning,rainy,0,100.0,1.0,85.16,0,0,255.48
Trichy-Airport Area-00371,Trichy,Airport Area,airport,10.756743,78.703295,2024-11-12T12:01:55.713844,2024,11,12,12,1,0,autumn,afternoon,clear,0,100.0,0.9746995421288372,85.16,0,0,255.48
Trichy-Airport Area-00371,Trichy,Airport Area,airport,10.756743,78.703295,2025-10-26T07:44:55.713844,2025,10,26,7,6,1,autumn,morning,clear,0,100.0,0.9512983260932838,85.16,0,0,255.48
Trichy-Airport Area-00371,Trichy,Airport Area,airport,10.756743,78.703295,2025-02-22T09:40:55.713844,2025,2,22,9,5,1,winter,morning,cloudy,0,100.0,1.0,85.16,0,0,255.48
Trichy-Airport Area-00371,Trichy,Airport Area,airport,10.756743,78.703295,2025-07-30T02:59:55.713844,2025,7,30,2,2,0,monsoon,night,rainy,0,30.495787187322208,0.2704530348743728,85.16,0,0,221.71
Trichy-Airport Area-00371,Trichy,Airport Area,airport,10.756743,78.703295,2025-01-23T22:29:55.713844,2025,1,23,22,3,0,winter,night,cloudy,0,100.0,0.8957914273332829,85.16,0,0,255.48
Trichy-Airport Area-00371,Trichy,Airport Area,airport,10.756743,78.703295,2025-07-19T13:49:55.713844,2025,7,19,13,5,1,monsoon,afternoon,cloudy,0,100.0,1.0,85.16,0,0,255.48
Trichy-Anna Nagar-00321,Trichy,Anna Nagar,street,10.815343,78.693109,2025-07-22T09:54:55.713844,2025,7,22,9,1,0,monsoon,morning,rainy,0,60.515763508424676,0.5752959414895389,24.98,0,0,71.88
Trichy-Anna Nagar-00321,Trichy,Anna Nagar,street,10.815343,78.693109,2025-06-15T09:29:55.713844,2025,6,15,9,6,1,monsoon,morning,stormy,0,70.7307452728646,0.7327953746699163,24.98,0,0,74.94
Trichy-Anna Nagar-00321,Trichy,Anna Nagar,street,10.815343,78.693109,2024-11-12T10:52:55.713844,2024,11,12,10,1,0,autumn,morning,clear,0,54.46399392853773,0.6440462621428977,24.98,0,0,50.73
Trichy-Anna Nagar-00321,Trichy,Anna Nagar,street,10.815343,78.693109,2024-12-01T04:37:55.713844,2024,12,1,4,6,1,winter,night,cloudy,0,8.103316702226024,0.02058613042804504,24.98,0,0,15.31
Trichy-Anna Nagar-00321,Trichy,Anna Nagar,street,10.815343,78.693109,2024-12-15T03:29:55.713844,2024,12,15,3,6,1,winter,night,cloudy,0,2.508288583623205,0.03577679011641795,24.98,0,0,15.86
Trichy-Anna Nagar-00321,Trichy,Anna Nagar,street,10.815343,78.693109,2025-06-16T11:13:55.713844,2025,6,16,11,0,0,monsoon,morning,clear,0,45.62307008910984,0.4549009732490246,24.98,0,0,36.58
Trichy-Anna Nagar-00321,Trichy,Anna Nagar,street,10.815343,78.693109,2024-11-26T04:53:55.713844,2024,11,26,4,1,0,autumn,night,clear,0,4.643240723903904,0.1282249997537431,24.98,0,0,18.1
Trichy-Anna Nagar-00321,Trichy,Anna Nagar,street,10.815343,78.693109,2025-10-01T00:43:55.713844,2025,10,1,0,2,0,autumn,night,clear,0,18.12458972248782,0.19324247787249466,24.98,0,0,20.68
Trichy-Anna Nagar-00321,Trichy,Anna Nagar,street,10.815343,78.693109,2025-02-21T15:06:55.713844,2025,2,21,15,4,0,winter,afternoon,clear,0,50.419493120693794,0.3834487841442184,24.98,0,0,57.15
Trichy-Anna Nagar-00321,Trichy,Anna Nagar,street,10.815343,78.693109,2025-06-06T22:27:55.713844,2025,6,6,22,4,0,monsoon,night,rainy,0,49.01053091411059,0.3502269684560646,24.98,0,0,74.94
Trichy-Anna Nagar-00321,Trichy,Anna Nagar,street,10.815343,78.693109,2025-06-04T03:25:55.713844,2025,6,4,3,2,0,monsoon,night,rainy,0,16.89222064182003,0.2721376486739206,24.98,0,0,23.78
Trichy-Anna Nagar-00321,Trichy,Anna Nagar,street,10.815343,78.693109,2025-09-16T23:09:55.713844,2025,9,16,23,1,0,autumn,night,clear,0,48.03396563375239,0.4809868291765565,24.98,0,0,29.73
Trichy-Anna Nagar-00321,Trichy,Anna Nagar,street,10.815343,78.693109,2024-11-26T10:25:55.713844,2024,11,26,10,1,0,autumn,morning,clear,0,46.32904284426884,0.4263214749065471,24.98,0,0,41.64
Trichy-Anna Nagar-00321,Trichy,Anna Nagar,street,10.815343,78.693109,2025-06-16T01:57:55.713844,2025,6,16,1,0,0,monsoon,night,stormy,0,19.146166028898673,0.2447691941191448,24.98,0,0,27.63
Trichy-Anna Nagar-00321,Trichy,Anna Nagar,street,10.815343,78.693109,2025-09-10T17:22:55.713844,2025,9,10,17,2,0,autumn,evening,clear,0,73.50730455978916,0.670205451580799,24.98,0,0,74.94
Trichy-Chathiram Bus Stand-01059,Trichy,Chathiram Bus Stand,street,10.802954,78.700161,2025-08-01T07:19:55.713844,2025,8,1,7,4,0,monsoon,morning,cloudy,0,73.1204899766655,0.8267153213170146,46.46,0,0,139.38
Trichy-Chathiram Bus Stand-01059,Trichy,Chathiram Bus Stand,street,10.802954,78.700161,2025-02-21T02:42:55.713844,2025,2,21,2,4,0,winter,night,clear,0,13.265690914427253,0.07800358922448261,46.46,0,0,50.24
Trichy-Chathiram Bus Stand-01059,Trichy,Chathiram Bus Stand,street,10.802954,78.700161,2025-06-03T14:08:55.713844,2025,6,3,14,1,0,monsoon,afternoon,stormy,0,44.80475992745175,0.5817192474062827,46.46,0,0,101.28
Trichy-Chathiram Bus Stand-01059,Trichy,Chathiram Bus Stand,street,10.802954,78.700161,2025-02-19T01:21:55.713844,2025,2,19,1,2,0,winter,night,cloudy,0,3.974635858773212,0.0,46.46,0,0,38.29
Trichy-Chathiram Bus Stand-01059,Trichy,Chathiram Bus Stand,street,10.802954,78.700161,2024-12-03T10:04:55.713844,2024,12,3,10,1,0,winter,morning,rainy,0,47.31105266799776,0.5911685720812802,46.46,0,0,109.52
Trichy-Chathiram Bus Stand-01059,Trichy,Chathiram Bus Stand,street,10.802954,78.700161,2025-10-10T17:50:55.713844,2025,10,10,17,4,0,autumn,evening,rainy,1,99.94677965244746,0.8818360795807088,46.46,0,0,139.38
Trichy-Chathiram Bus Stand-01059,Trichy,Chathiram Bus Stand,street,10.802954,78.700161,2025-02-08T15:48:55.713844,2025,2,8,15,5,1,winter,afternoon,clear,0,45.07259390108119,0.5619112650211326,46.46,0,0,90.71
Trichy-Chathiram Bus Stand-01059,Trichy,Chathiram Bus Stand,street,10.802954,78.700161,2025-05-16T03:47:55.713844,2025,5,16,3,4,0,spring,night,cloudy,0,10.05334400000527,0.24695274167365128,46.46,0,0,43.82
Trichy-Chathiram Bus Stand-01059,Trichy,Chathiram Bus Stand,street,10.802954,78.700161,2025-03-15T07:35:55.713844,2025,3,15,7,5,1,spring,morning,clear,0,64.82159650897444,0.7364340599060211,46.46,0,0,139.38
Trichy-Chathiram Bus Stand-01059,Trichy,Chathiram Bus Stand,street,10.802954,78.700161,2025-01-20T03:25:55.713844,2025,1,20,3,0,0,winter,night,clear,0,15.48147231416347,0.0537447673061353,46.46,0,0,40.26
Trichy-Chathiram Bus Stand-01059,Trichy,Chathiram Bus Stand,street,10.802954,78.700161,2025-05-19T19:04:55.713844,2025,5,19,19,0,0,spring,evening,clear,1,91.48136655334037,0.7904651848124638,46.46,0,0,139.38
Trichy-Chathiram Bus Stand-01059,Trichy,Chathiram Bus Stand,street,10.802954,78.700161,2025-08-09T13:13:55.713844,2025,8,9,13,5,1,monsoon,afternoon,stormy,0,51.721039850909555,0.5524058344778482,46.46,0,0,138.77
Trichy-Chathiram Bus Stand-01059,Trichy,Chathiram Bus Stand,street,10.802954,78.700161,2025-04-27T21:26:55.713844,2025,4,27,21,6,1,spring,night,clear,0,39.322117286844886,0.41492477677811507,46.46,0,0,71.13
Trichy-Chathiram Bus Stand-01059,Trichy,Chathiram Bus Stand,street,10.802954,78.700161,2025-02-22T02:02:55.713844,2025,2,22,2,5,1,winter,night,cloudy,0,13.987968365646825,0.1981951308565341,46.46,0,0,43.65
Trichy-Chathiram Bus Stand-01059,Trichy,Chathiram Bus Stand,street,10.802954,78.700161,2025-09-07T01:48:55.713844,2025,9,7,1,6,1,autumn,night,cloudy,0,14.476001956018509,0.11481354447071618,46.46,0,0,27.68
Trichy-K K Nagar-00214,Trichy,K K Nagar,street,10.796837,78.707758,2025-05-05T00:10:55.713844,2025,5,5,0,0,0,spring,night,cloudy,0,22.228950782805377,0.17613807414912386,17.69,0,0,15.61
Trichy-K K Nagar-00214,Trichy,K K Nagar,street,10.796837,78.707758,2024-12-13T03:23:55.713844,2024,12,13,3,4,0,winter,night,cloudy,0,20.36605263037468,0.2770555891521199,17.69,0,0,19.43
Trichy-K K Nagar-00214,Trichy,K K Nagar,street,10.796837,78.707758,2025-07-28T10:49:55.713844,2025,7,28,10,0,0,monsoon,morning,rainy,0,46.850786676971936,0.4562074037534857,17.69,0,0,33.55
Trichy-K K Nagar-00214,Trichy,K K Nagar,street,10.796837,78.707758,2025-03-25T16:33:55.713844,2025,3,25,16,1,0,spring,afternoon,clear,0,50.52127098261381,0.6529538776719158,17.69,0,0,36.59
Trichy-K K Nagar-00214,Trichy,K K Nagar,street,10.796837,78.707758,2025-02-17T03:23:55.713844,2025,2,17,3,0,0,winter,night,cloudy,0,19.609170383719263,0.30486833165225363,17.69,0,0,18.66
Trichy-K K Nagar-00214,Trichy,K K Nagar,street,10.796837,78.707758,2025-03-29T09:26:55.713844,2025,3,29,9,5,1,spring,morning,clear,1,83.37457658984775,0.7966530613704974,17.69,0,0,53.07
Trichy-K K Nagar-00214,Trichy,K K Nagar,street,10.796837,78.707758,2024-11-13T03:49:55.713844,2024,11,13,3,2,0,autumn,night,cloudy,0,18.39811444346973,0.0996821515516425,17.69,0,0,15.06
Trichy-K K Nagar-00214,Trichy,K K Nagar,street,10.796837,78.707758,2025-04-03T00:14:55.713844,2025,4,3,0,3,0,spring,night,clear,0,3.8831292099866275,0.014571885273054246,17.69,0,0,13.32
Trichy-K K Nagar-00214,Trichy,K K Nagar,street,10.796837,78.707758,2025-07-25T10:20:55.713844,2025,7,25,10,4,0,monsoon,morning,rainy,0,44.35794246191523,0.465905816526395,17.69,0,0,41.63
Trichy-K K Nagar-00214,Trichy,K K Nagar,street,10.796837,78.707758,2025-02-23T14:36:55.713844,2025,2,23,14,6,1,winter,afternoon,clear,0,37.088077313208345,0.44030949578458034,17.69,0,0,23.35
Trichy-K K Nagar-00214,Trichy,K K Nagar,street,10.796837,78.707758,2025-06-08T04:22:55.713844,2025,6,8,4,6,1,monsoon,night,cloudy,0,14.499614020499298,0.0443415515473351,17.69,0,0,9.25
Trichy-K K Nagar-00214,Trichy,K K Nagar,street,10.796837,78.707758,2025-02-25T18:52:55.713844,2025,2,25,18,1,0,winter,evening,cloudy,0,71.24054431595282,0.5638557970522232,17.69,0,0,53.07
Trichy-K K Nagar-00214,Trichy,K K Nagar,street,10.796837,78.707758,2025-09-20T07:12:55.713844,2025,9,20,7,5,1,autumn,morning,cloudy,0,66.50443034889966,0.5672256946748432,17.69,0,0,48.33
Trichy-K K Nagar-00214,Trichy,K K Nagar,street,10.796837,78.707758,2024-11-08T03:02:55.713844,2024,11,8,3,4,0,autumn,night,clear,1,26.986759792479987,0.1928917727576846,17.69,0,0,25.18
Trichy-K K Nagar-00214,Trichy,K K Nagar,street,10.796837,78.707758,2025-04-19T10:25:55.713844,2025,4,19,10,5,1,spring,morning,cloudy,0,33.97110245350065,0.23653141703326827,17.69,0,0,25.65
Trichy-Anna Nagar-00939,Trichy,Anna Nagar,street,10.812127,78.69614,2025-10-06T16:00:55.713844,2025,10,6,16,0,0,autumn,afternoon,cloudy,0,46.69520322126165,0.3228339091878214,22.74,1,0,42.39
Trichy-Anna Nagar-00939,Trichy,Anna Nagar,street,10.812127,78.69614,2025-03-18T02:47:55.713844,2025,3,18,2,1,0,spring,night,cloudy,0,10.141299963910228,0.22262182253623408,22.74,1,0,19.84
Trichy-Anna Nagar-00939,Trichy,Anna Nagar,street,10.812127,78.69614,2025-02-21T14:24:55.713844,2025,2,21,14,4,0,winter,afternoon,cloudy,0,42.98472275193312,0.34191983387314695,22.74,1,0,58.89
Trichy-Anna Nagar-00939,Trichy,Anna Nagar,street,10.812127,78.69614,2025-09-18T19:48:55.713844,2025,9,18,19,3,0,autumn,evening,clear,0,59.20818478845682,0.4783988033464459,22.74,1,0,68.22
Trichy-Anna Nagar-00939,Trichy,Anna Nagar,street,10.812127,78.69614,2025-04-09T13:12:55.713844,2025,4,9,13,2,0,spring,afternoon,clear,1,67.67157608335953,0.6807375628618543,22.74,1,0,68.22
Trichy-Anna Nagar-00939,Trichy,Anna Nagar,street,10.812127,78.69614,2025-09-02T07:39:55.713844,2025,9,2,7,1,0,autumn,morning,clear,0,61.21612982368089,0.6148093075571502,22.74,1,0,68.22
Trichy-Anna Nagar-00939,Trichy,Anna Nagar,street,10.812127,78.69614,2025-06-27T15:25:55.713844,2025,6,27,15,4,0,monsoon,afternoon,rainy,0,52.90453800992172,0.4938502682889995,22.74,1,0,64.81
Trichy-Anna Nagar-00939,Trichy,Anna Nagar,street,10.812127,78.69614,2025-05-03T11:00:55.713844,2025,5,3,11,5,1,spring,morning,cloudy,0,46.936950106246,0.46163555795813677,22.74,1,0,46.69
Trichy-Anna Nagar-00939,Trichy,Anna Nagar,street,10.812127,78.69614,2025-08-23T17:44:55.713844,2025,8,23,17,5,1,monsoon,evening,stormy,0,58.09724237683898,0.6031973365971764,22.74,1,0,68.22
Trichy-Anna Nagar-00939,Trichy,Anna Nagar,street,10.812127,78.69614,2025-04-07T22:19:55.713844,2025,4,7,22,0,0,spring,night,clear,0,38.161019593235224,0.5247388182751169,22.74,1,0,52.33
Trichy-Anna Nagar-00939,Trichy,Anna Nagar,street,10.812127,78.69614,2024-12-05T17:36:55.713844,2024,12,5,17,3,0,winter,evening,clear,1,87.30723160795128,0.8093976893936344,22.74,1,0,68.22
Trichy-Anna Nagar-00939,Trichy,Anna Nagar,street,10.812127,78.69614,2025-01-30T03:00:55.713844,2025,1,30,3,3,0,winter,night,clear,0,22.87748514210514,0.22795380713466684,22.74,1,0,25.07
Trichy-Anna Nagar-00939,Trichy,Anna Nagar,street,10.812127,78.69614,2025-06-10T09:48:55.713844,2025,6,10,9,1,0,monsoon,morning,cloudy,0,75.2254139512163,0.6814686026779154,22.74,1,0,68.22
Trichy-Anna Nagar-00939,Trichy,Anna Nagar,street,10.812127,78.69614,2025-04-11T00:26:55.713844,2025,4,11,0,4,0,spring,night,rainy,0,13.217744956622528,0.0006541278803070583,22.74,1,0,33.29
Trichy-Anna Nagar-00939,Trichy,Anna Nagar,street,10.812127,78.69614,2025-06-27T09:35:55.713844,2025,6,27,9,4,0,monsoon,morning,cloudy,0,64.68988989996468,0.7015617578791489,22.74,1,0,68.22
